date_time,sample_weight
2022-08-22 17:00:00,1.1525070664696724
2022-08-25 17:00:00,0.8205952118566748
2022-08-26 17:00:00,2.3896659841863195
2022-08-30 17:00:00,1.2704153079872176
2022-09-02 17:00:00,0.02964664372222405
2022-09-07 17:00:00,1.8552280001113428
2022-09-09 17:00:00,0.2905980283405463
2022-09-13 17:00:00,2.458335070614966
2022-09-16 17:00:00,1.6383826464849949
2022-09-21 17:00:00,2.098119190941625
2022-09-23 17:00:00,0.9487919278968496
2022-09-28 17:00:00,0.07376559266157864
2022-09-29 17:00:00,0.03156427780471532
2022-09-30 17:00:00,0.06785923455930272
2022-10-03 17:00:00,1.4547439178372203
2022-10-04 17:00:00,1.3000617711026046
2022-10-07 17:00:00,2.1397490772256518
2022-10-11 17:00:00,0.6180565446069567
2022-10-13 17:00:00,0.09987866842742606
2022-10-14 17:00:00,0.08142568274178927
2022-10-17 17:00:00,2.1659829991607054
2022-10-20 17:00:00,0.2903283108066649
2022-10-21 17:00:00,1.75630310779677
2022-10-25 17:00:00,0.24049774739170834
2022-10-28 17:00:00,0.71401936560686
2022-11-02 17:00:00,0.4173026114361313
2022-11-07 17:00:00,1.384286592439056
2022-11-09 17:00:00,0.5856010257291415
2022-11-10 17:00:00,2.2115869475955288
2022-11-23 17:00:00,0.18137522668466066
2022-11-28 17:00:00,0.4028123446216205
2022-11-30 17:00:00,0.3614986837817316
2022-12-05 17:00:00,1.0105371463666968
2022-12-06 17:00:00,0.28626096095221804
2022-12-12 17:00:00,0.5567532837215179
2022-12-15 17:00:00,2.4139328078488167
2022-12-19 17:00:00,0.03531389589968425
2022-12-21 17:00:00,0.2373623323378491
2022-12-22 17:00:00,0.3537227054597203
2022-12-28 17:00:00,0.5969116697578931
2022-12-29 17:00:00,0.4074472452086319
2023-01-06 17:00:00,2.8395837590871174
2023-01-11 17:00:00,0.9022246439016288
2023-01-18 17:00:00,0.6914107043680512
2023-01-20 17:00:00,1.1474113825124617
2023-01-26 17:00:00,0.5876589646961028
2023-01-31 17:00:00,1.9996105966071445
2023-02-02 17:00:00,0.001033983125567006
2023-02-06 17:00:00,0.4505473442053526
2023-02-09 17:00:00,0.13093608143533678
2023-02-15 17:00:00,0.4500754425782389
2023-02-16 17:00:00,1.5250152855944858
2023-02-21 17:00:00,1.1853778051150872
2023-03-01 17:00:00,0.8483322897187245
2023-03-03 17:00:00,0.13225627300771706
2023-03-07 17:00:00,1.3529845647922665
2023-03-09 17:00:00,1.4596875399913516
2023-03-10 17:00:00,0.3093000449734303
2023-03-14 17:00:00,0.980797920561194
2023-03-16 17:00:00,1.1410975762037712
2023-03-21 17:00:00,0.12888964594771665
2023-03-22 17:00:00,0.08694881298809706
2023-03-29 17:00:00,2.174573528225179
2023-03-31 17:00:00,0.16942803903187464
2023-04-17 17:00:00,0.08417681807870732
2023-04-25 17:00:00,0.8917791779870564
2023-04-27 17:00:00,0.4398790026045652
2023-05-03 17:00:00,0.4523220183996584
2023-05-05 17:00:00,0.7554878188256083
2023-05-18 17:00:00,0.2523415582429131
2023-05-24 17:00:00,0.54683495473845
2023-05-26 17:00:00,0.08027285311183856
2023-06-02 17:00:00,0.8988308304385898
2023-06-12 17:00:00,1.827760857374104
2023-06-15 17:00:00,0.18963248730058704
2023-06-21 17:00:00,1.2258696416332788
2023-06-29 17:00:00,1.3308895012803834
2023-07-12 17:00:00,1.4911872922670029
2023-07-18 17:00:00,0.5467590441840361
2023-08-02 17:00:00,1.166841204321076
2023-08-15 17:00:00,1.9518155890216324
2023-08-17 17:00:00,0.05642189243282999
2023-08-23 17:00:00,0.325677700437966
2023-08-24 17:00:00,0.4885103061477409
2023-08-29 17:00:00,1.1288920158022178
2023-09-07 17:00:00,0.13596399966210804
2023-09-19 17:00:00,1.7500907845161937
2023-09-21 17:00:00,1.2102775251066855
2023-09-26 17:00:00,0.43601814891884616
2023-10-03 17:00:00,0.1600459433155278
2023-10-06 17:00:00,1.463379147899681
2023-10-11 17:00:00,0.661485397376078
2023-10-18 17:00:00,2.4534160256380706
2023-10-20 17:00:00,0.6981843898387827
2023-10-25 17:00:00,1.6821709120623067
2023-10-27 17:00:00,0.5899430629182681
2023-10-31 17:00:00,2.184661639265346
2023-11-02 17:00:00,1.835585462661932
2023-11-07 17:00:00,0.06784058148225962
2023-11-10 17:00:00,1.4181192576836317
2023-11-14 17:00:00,1.7695881540535603
2023-11-30 17:00:00,0.2924219659548259
2023-12-11 17:00:00,1.2558046124818019
2023-12-13 17:00:00,1.1573475383591896
2023-12-20 17:00:00,0.268121349534066
2023-12-26 17:00:00,0.32277445893298073
2024-01-03 17:00:00,0.3483818266059102
2024-01-08 17:00:00,0.5502477605189953
2024-01-19 17:00:00,1.5382275566660355
2024-01-29 17:00:00,0.09912832187580392
2024-01-31 17:00:00,0.3135534984617121
2024-02-02 17:00:00,1.5044267714001798
2024-02-09 17:00:00,0.1999065466302292
2024-02-13 17:00:00,0.44856018034246303
2024-02-15 17:00:00,0.7010976813194638
2024-02-22 17:00:00,1.6044037384795025
2024-03-07 17:00:00,1.1086497324487703
2024-03-20 17:00:00,0.6074059641645195
2024-04-04 17:00:00,0.2246664047384857
2024-04-12 17:00:00,2.3539762521131085
2024-04-16 17:00:00,1.3395294082839282
2024-04-19 17:00:00,0.874697430980889
2024-04-23 17:00:00,1.1981442074447926
2024-04-30 17:00:00,0.4080141220570117
2024-05-03 17:00:00,1.5349648535787697
2024-05-09 17:00:00,0.9937798328489416
2024-05-15 17:00:00,1.0284120950797186
2024-05-30 17:00:00,0.3308017298692247
2024-06-05 17:00:00,1.1037265236792348
2024-06-12 17:00:00,1.573668543761738
2024-07-02 17:00:00,1.3967746825951426
2024-07-10 17:00:00,0.133963947111262
2024-07-16 17:00:00,0.07827207565411289
2024-07-17 17:00:00,1.315783516461955
2024-07-19 17:00:00,0.2575497080381061
2024-07-24 17:00:00,1.5390966226802782
2024-07-31 17:00:00,0.7506327325490034
2024-08-01 17:00:00,1.47670206496752
2024-08-02 17:00:00,2.1771953351996425
2024-08-05 17:00:00,0.14459091105379052
2024-08-08 17:00:00,2.0979053081822
2024-08-13 17:00:00,1.7500706150874157
2024-08-15 17:00:00,1.556606773262074
2024-08-21 17:00:00,0.27219846867577124
2024-09-03 17:00:00,3.1168271175846725
2024-09-06 17:00:00,0.42183284742882826
2024-09-10 17:00:00,1.4423720986469266
2024-09-12 17:00:00,0.9067457735990416
2024-09-19 17:00:00,1.7535026452184417
2024-10-09 17:00:00,1.28345513115385
2024-10-14 17:00:00,0.18765115560483991
2024-10-31 17:00:00,0.6123618437366851
2024-11-06 17:00:00,3.331969781698312
2024-11-15 17:00:00,0.6111099278908507
2024-11-22 17:00:00,0.6676836410451477
2024-12-04 17:00:00,0.03707879617026509
2024-12-18 17:00:00,1.6238200428625615
2024-12-23 17:00:00,0.3948406405810947
2024-12-30 17:00:00,0.18498528480726906
2025-01-06 17:00:00,1.4103864941564543
2025-01-10 17:00:00,0.3502710526339841
2025-01-15 17:00:00,1.8720698395349007
2025-01-21 17:00:00,0.4646666553865412
2025-01-27 17:00:00,0.6768194376078622
2025-02-03 17:00:00,0.7722801985875981
